Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150160000,0.0004617361723504858,0.0002978153504926351,0.00035285451657563686,2165.738921664859,1396.8805882108254,-1655.0376730134708
150161000,0.00046174011584289716,0.0002978169681962141,0.0003528583115544075,2165.720425167132,1396.864315777454,-1655.027203188421
150162000,0.0004617440599633957,0.00029781858574804023,0.00035286210747899403,2165.7019260394472,1396.848039184317,-1655.0167334132605
150163000,0.000461748004712245,0.0002978202031480602,0.00035286590434977937,2165.6834242807095,1396.8317584298234,-1655.0062636878652
150164000,0.0004617519500897094,0.0002978218203962209,0.0003528697021671465,2165.6649198898226,1396.8154735123812,-1654.99579401211
150165000,0.0004617558960960525,0.0002978234374924688,0.0003528735009314783,2165.6464128656935,1396.7991844304008,-1654.9853243858727
150166000,0.00046175984273153875,0.00029782505443675083,0.00035287730064315813,2165.627903207225,1396.78289118229,-1654.974854809028
150167000,0.0004617637899964324,0.00029782667122901346,0.0003528811013025696,2165.609390913319,1396.7665937664544,-1654.9643852814518
150168000,0.0004617677378909979,0.0002978282878692034,0.0003528849029100965,2165.5908759828817,1396.750292181302,-1654.9539158030213
150169000,0.0004617716864155,0.0002978299043572673,0.0003528887054661227,2165.572358414813,1396.7339864252365,-1654.9434463736104
150170000,0.00046177563557020334,0.00029783152069315166,0.00035289250897103215,2165.5538382080167,1396.7176764966646,-1654.932976993096
150171000,0.00046177958535537306,0.0002978331368768031,0.00035289631342520956,2165.5353153613905,1396.701362393987,-1654.922507661352
150172000,0.000461783535771274,0.00029783475290816807,0.0003529001188290391,2165.516789873839,1396.68504411561,-1654.9120383782558
150173000,0.00046178748681817124,0.00029783636878719295,0.00035290392518290566,2165.4982617442593,1396.6687216599332,-1654.9015691436805
150174000,0.0004617914384963307,0.00029783798451382454,0.0003529077324871944,2165.4797309715514,1396.6523950253586,-1654.891099957502
150175000,0.00046179539080601735,0.000297839600088009,0.0003529115407422902,2165.4611975546154,1396.6360642102877,-1654.880630819597
150176000,0.00046179934374749687,0.0002978412155096928,0.0003529153499485784,2165.442661492349,1396.6197292131196,-1654.8701617298382
150177000,0.0004618032973210355,0.00029784283077882246,0.00035291916010644485,2165.424122783649,1396.6033900322527,-1654.859692688101
150178000,0.0004618072515268988,0.00029784444589534426,0.0003529229712162751,2165.405581427413,1396.5870466660854,-1654.84922369426
150179000,0.00046181120636535293,0.00029784606085920444,0.00035292678327845516,2165.387037422538,1396.5706991130148,-1654.8387547481902
150180000,0.00046181516183666394,0.0002978476756703494,0.00035293059629337107,2165.3684907679203,1396.5543473714386,-1654.8282858497666
150181000,0.0004618191179410985,0.00029784929032872535,0.00035293441026140954,2165.349941462454,1396.5379914397504,-1654.8178169988626
150182000,0.0004618230746789231,0.0002978509048342787,0.00035293822518295693,2165.331389505035,1396.5216313163467,-1654.8073481953527
150183000,0.0004618270320504041,0.00029785251918695545,0.0003529420410584,2165.3128348945575,1396.505266999621,-1654.7968794391115
150184000,0.00046183099005580854,0.00029785413338670187,0.00035294585788812584,2165.2942776299137,1396.4888984879656,-1654.786410730013
150185000,0.00046183494869540354,0.0002978557474334643,0.0003529496756725218,2165.275717709998,1396.4725257797736,-1654.7759420679304
150186000,0.000461838907969456,0.0002978573613271887,0.0003529534944119751,2165.257155133703,1396.4561488734366,-1654.7654734527384
150187000,0.00046184286787823294,0.0002978589750678212,0.00035295731410687326,2165.238589899919,1396.4397677673453,-1654.75500488431
150188000,0.00046184682842200224,0.0002978605886553079,0.0003529611347576045,2165.2200220075397,1396.4233824598894,-1654.7445363625202
