Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150144375.0,0.0004485534284641046,0.0003071600679435774,0.00032688357384212424,2229.3888231421597,1526.6391447140556,-1624.6684112697953
150145312.5,0.0004494169275940796,0.0003079013892316084,0.00032737182120235673,2225.1053278154177,1524.448634564618,-1620.8485680181936
150146250.0,0.0004492751674447653,0.0003070732434861558,0.00032795456883143723,2225.8074170612167,1521.3079922040417,-1624.7586438301632
150147187.5,0.00045003124933140935,0.0003082760835742744,0.0003278627482208005,2222.067915251785,1522.1396188988242,-1618.8504565184382
150148125.0,0.00044981426310038587,0.0003080183420702705,0.0003278072180975047,2223.1398202169835,1522.334656295266,-1620.1382207937613
150149062.5,0.00044905386145834735,0.0003083784704373085,0.0003264231754355053,2226.904355643182,1529.2806007128013,-1618.7661515691727
150150000.0,0.0004496859109072261,0.00030813138663236535,0.0003275247579046162,2223.7743628270014,1523.7628339144344,-1619.666398598084
150150937.5,0.00044950403150306777,0.0003087252010059655,0.0003267148980400758,2224.674151767202,1527.9350718624598,-1616.969232148151
150151875.0,0.00045104334915329464,0.0003089935391189795,0.0003285773814463627,2217.08179907142,1518.8428183174958,-1615.1062494520695
150152812.5,0.0004485626219186513,0.00030737209494889845,0.00032669683351581525,2229.343131005192,1527.630335327568,-1623.6737216408396
